selector,episode_id,timestep,regime_id,action,loss,best_loss,regret,selected_param_1,selected_param_2,selected_param_3
Temporal Soft Cluster ISAC,5,5,2,4,0.002991751363703003,0.0029607008490891563,3.1050514613846676e-05,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,5,6,2,4,0.002111925489951453,0.00015844404479088114,0.0019534814451605716,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,5,7,1,4,0.06414352082709965,0.06336765328994173,0.0007758675371579149,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,5,8,2,4,0.11265154276325495,0.03043408659046019,0.08221745617279476,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,5,9,2,4,0.41940188758517083,0.3253274207580514,0.09407446682711945,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,5,10,2,4,0.2679175755170837,0.26248824845492497,0.005429327062158706,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,5,11,2,4,0.021411236918567753,0.021411236918567753,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,6,0,2,4,0.0012873936468942712,0.0012873936468942712,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,6,1,1,4,0.02931855876619837,0.02516707217046838,0.004151486595729989,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,6,2,1,4,0.021506129559402048,0.007154144482075011,0.014351985077327037,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,6,3,1,4,0.034316281497807945,0.034242757501605305,7.352399620264016e-05,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,6,4,1,4,0.07334459704779676,0.03911507106356189,0.03422952598423487,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,6,5,0,4,0.0010330754735333684,0.0009606351057163753,7.244036781699312e-05,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,6,6,0,4,0.008523777212430594,3.146501171235751e-05,0.008492312200718236,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,6,7,0,4,0.007403264713236085,0.0003499312432435193,0.007053333469992566,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,6,8,0,4,0.015807044637181997,0.0059645763935671755,0.009842468243614823,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,6,9,0,4,0.0003477960398424708,0.0001636909329876188,0.00018410510685485198,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,6,10,1,4,0.004168013014331305,9.390098612982681e-05,0.004074112028201478,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,6,11,1,4,0.008175305322808742,0.005088842795873088,0.0030864625269356547,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,7,0,2,4,0.017581087092119543,0.017581087092119543,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,7,1,2,4,0.00018139690877511913,0.00018139690877511913,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,7,2,1,4,0.026722246519018014,0.026722246519018014,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,7,3,1,4,0.05702696370160889,0.0006820631782280086,0.056344900523380884,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,7,4,2,4,0.01804188740350321,0.017575035333895723,0.0004668520696074867,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,7,5,2,4,0.0019715186923201554,0.00032160848988505643,0.001649910202435099,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,7,6,0,4,0.0013390722801367699,0.0012615637870761706,7.75084930605993e-05,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,7,7,2,4,0.02495596459989577,0.013083476982675262,0.011872487617220507,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,7,8,0,4,0.009772525412876126,0.0007043213829516885,0.009068204029924438,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,7,9,0,4,0.00014532606854547207,8.59884341295101e-05,5.9337634415961975e-05,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,7,10,0,4,0.00037459305562226655,0.0003187398387944722,5.585321682779435e-05,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,7,11,0,4,0.005437432504911256,0.001653963081916377,0.003783469422994879,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,8,0,2,4,0.018242901303410674,0.018242901303410674,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,8,1,2,4,0.17178635949258544,0.17178635949258544,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,8,2,2,4,0.008523346533203085,0.006786094961841942,0.0017372515713611428,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,8,3,2,4,0.014233547636316506,0.014233547636316506,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,8,4,2,4,0.0022408618908385768,0.0014415798172342737,0.0007992820736043031,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,8,5,1,4,0.05010625018804124,0.05010625018804124,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,8,6,1,4,0.03858972732649116,0.002693794301396247,0.03589593302509491,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,8,7,1,4,0.037919109801198586,0.025116144907235453,0.012802964893963133,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,8,8,1,4,0.00874119623989784,0.0005728380713497286,0.008168358168548112,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,8,9,1,4,0.014987524889580849,0.014987524889580849,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,8,10,1,4,0.021686698002958284,0.00040964915302173124,0.02127704884993655,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,8,11,1,4,0.011542081871420473,0.0012926529757330565,0.010249428895687416,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,9,0,0,4,0.009918466182312716,0.009918466182312716,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,9,1,1,4,0.007137140970007633,0.0015582156330111623,0.005578925336996471,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,9,2,0,4,0.0014112150395633395,0.00012670676735430253,0.001284508272209037,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,9,3,0,4,0.011941979993844536,0.011941979993844536,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,9,4,0,4,0.11549445049584729,0.10313111227720378,0.012363338218643508,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,9,5,0,4,0.004190502457982417,0.0004096044194181902,0.003780898038564227,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,9,6,0,4,0.0002548700170757614,0.0002548700170757614,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,9,7,0,4,0.01198345522797677,0.00014229399640613483,0.011841161231570635,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,9,8,0,4,0.010374414053721052,0.008496224091986197,0.0018781899617348555,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,9,9,0,4,0.00242974506046254,0.0002674670051374473,0.0021622780553250927,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,9,10,0,4,0.004191688253507117,0.004191688253507117,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,9,11,0,4,0.016261765054261638,0.010453362585425868,0.0058084024688357695,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,10,0,1,4,0.026783723528951295,0.026783723528951295,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,10,1,1,4,0.005079333507405701,0.0002584622445262602,0.0048208712628794404,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,10,2,1,4,0.00734124713787095,0.00020785794729245163,0.007133389190578499,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,10,3,0,4,0.0016120096558758703,0.00017707013843233025,0.00143493951744354,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,10,4,0,4,0.00044866787675591416,0.00041588994823217736,3.2777928523736795e-05,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,10,5,0,4,0.009679569957627103,0.009636656067412833,4.291389021427068e-05,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,10,6,0,4,0.005972612750041262,0.0003126882449610096,0.005659924505080252,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,10,7,0,4,0.017112356096153507,0.017112356096153507,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,10,8,0,4,0.02170740067829511,0.013337871289943848,0.008369529388351261,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,10,9,0,4,0.02320450849835597,0.02320450849835597,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,10,10,0,4,0.014084592898339049,0.014084592898339049,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,10,11,0,4,0.0019213925454309813,0.0006351960705910751,0.0012861964748399062,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,11,0,2,4,6.07276436244836e-05,6.07276436244836e-05,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,11,1,2,4,0.021542382912984725,0.021542382912984725,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,11,2,2,4,0.00021402859815520538,0.00021402859815520538,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,11,3,2,4,0.05960223862786429,0.05960223862786429,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,11,4,0,4,0.0008993904828051278,0.0008869984716419444,1.23920111631834e-05,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,11,5,0,4,0.022747981988734216,0.022747981988734216,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,11,6,0,4,0.0007560940518727381,0.0007560940518727381,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,11,7,0,4,0.0006185247106427896,0.0006185247106427896,0.0,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,11,8,0,4,0.004381617968107531,0.004115771710326099,0.00026584625778143176,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,11,9,0,4,0.0017739767923829186,0.0011825290577234212,0.0005914477346594975,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,11,10,0,4,0.0008240173860849553,0.00022519235341059938,0.0005988250326743559,0.9687081575393677,0.09026456624269485,0.18473300337791443
Temporal Soft Cluster ISAC,11,11,0,4,0.00031149114144914385,0.00018854266757420177,0.00012294847387494208,0.9687081575393677,0.09026456624269485,0.18473300337791443
