seed,episodes,selector,avg_total_penalty,avg_regret,avg_switch_cost
6,40,Privileged Classifier,0.08065946848389198,0.06834696848389198,0.01231250000000001
6,40,Regressor,0.07428248232338826,0.060782482323388266,0.013499999999999988
6,40,MLP Selector,0.0762857968899539,0.06253579688995392,0.013749999999999981
6,40,Temporal MoE,0.1738614322787155,0.14854893227871577,0.025312499999999738
6,40,Temporal Soft Cluster ISAC,0.07727315547673849,0.0696481554767385,0.007625000000000005
6,80,Oracle,0.0,0.0,0.0
6,80,Global Best,0.09067372351435797,0.09067372351435797,0.0
6,80,Random,0.27935959537394195,0.24529709537394256,0.03406249999999941
6,80,Cluster ISAC,0.07720499059913959,0.06348624059913974,0.013718749999999846
6,80,DGCAC-inspired,0.07773025798568575,0.07166775798568575,0.0060625000000000045
6,80,Privileged Classifier,0.09280364290122863,0.07986614290122876,0.012937499999999862
6,80,Regressor,0.081888230665055,0.07038823066505512,0.011499999999999892
6,80,MLP Selector,0.08148415542008743,0.06892165542008755,0.01256249999999987
6,80,Temporal MoE,0.1766794215753213,0.1513044215753217,0.0253749999999996
6,80,Temporal Soft Cluster ISAC,0.07259685076820269,0.0655031007682027,0.007093749999999986
6,120,Oracle,0.0,0.0,0.0
6,120,Global Best,0.0971622743535875,0.0971622743535875,0.0
6,120,Random,0.3877346560393622,0.35346382270602933,0.034270833333332855
6,120,Cluster ISAC,0.07798824447819781,0.06534241114486465,0.012645833333333157
6,120,DGCAC-inspired,0.08862372706898113,0.08191539373564784,0.006708333333333282
6,120,Privileged Classifier,0.09823950627234039,0.08492700627234058,0.013312499999999809
6,120,Regressor,0.09194176498882295,0.07860843165548981,0.013333333333333142
6,120,MLP Selector,0.08822304720209928,0.07318138053543284,0.015041666666666438
6,120,Temporal MoE,0.17739316036314726,0.15639316036314763,0.020999999999999644
6,120,Temporal Soft Cluster ISAC,0.07801799893928421,0.07185133227261759,0.006166666666666627
6,160,Oracle,0.0,0.0,0.0
6,160,Global Best,0.09868751626550783,0.09868751626550783,0.0
6,160,Random,0.3286473406250162,0.2937254656250151,0.03492187500000109
6,160,Cluster ISAC,0.07576206319921117,0.06284018819921136,0.012921874999999795
6,160,DGCAC-inspired,0.08572331549138268,0.07972331549138274,0.005999999999999941
6,160,Privileged Classifier,0.0916238832185591,0.07684263321855936,0.014781249999999755
6,160,Regressor,0.08516253372936425,0.0699437837293645,0.015218749999999745
6,160,MLP Selector,0.07476823460349336,0.060174484603493596,0.014593749999999758
6,160,Temporal MoE,0.1868384758154073,0.1660572258154077,0.020781249999999626
6,160,Temporal Soft Cluster ISAC,0.07325237978495554,0.06609612978495562,0.007156249999999917
6,200,Oracle,0.0,0.0,0.0
6,200,Global Best,0.09365353588333637,0.09365353588333637,0.0
6,200,Random,0.3123065953199368,0.27794409531993497,0.03436250000000187
6,200,Cluster ISAC,0.07551939495316501,0.06308189495316523,0.01243749999999979
6,200,DGCAC-inspired,0.08468073789108928,0.07863073789108936,0.006049999999999927
6,200,Privileged Classifier,0.08442481453877392,0.07074981453877416,0.013674999999999764
6,200,Regressor,0.08244988370337931,0.06893738370337955,0.013512499999999768
6,200,MLP Selector,0.07289186590183157,0.0600418659018318,0.012849999999999782
6,200,Temporal MoE,0.1840592456569341,0.16277174565693428,0.021287499999999827
6,200,Temporal Soft Cluster ISAC,0.0747024868231385,0.06851498682313859,0.006187499999999924
7,20,Oracle,0.0,0.0,0.0
7,20,Global Best,0.09380791023989446,0.09380791023989446,0.0
7,20,Random,0.37540464315927385,0.342654643159274,0.03274999999999985
7,20,Cluster ISAC,0.07484890045061521,0.06397390045061521,0.010875000000000006
7,20,DGCAC-inspired,0.07467053418135759,0.06717053418135759,0.007500000000000004
7,20,Privileged Classifier,0.07669942884598041,0.0640744288459804,0.012625000000000008
7,20,Regressor,0.08031906883600268,0.06744406883600268,0.012875000000000008
7,20,MLP Selector,0.08512360147976228,0.07049860147976227,0.01462500000000001
7,20,Temporal MoE,0.1517797189540516,0.1266547189540516,0.025125000000000015
7,20,Temporal Soft Cluster ISAC,0.08053184652742554,0.07115684652742553,0.009375000000000005
7,40,Oracle,0.0,0.0,0.0
7,40,Global Best,0.08703970611024661,0.08703970611024661,0.0
7,40,Random,0.4283002017739898,0.3938002017739902,0.034499999999999545
7,40,Cluster ISAC,0.0757887829525681,0.06253878295256811,0.013249999999999993
7,40,DGCAC-inspired,0.0657419295204243,0.0591169295204243,0.006625000000000004
7,40,Privileged Classifier,0.09053758256077259,0.07785008256077258,0.012687500000000004
7,40,Regressor,0.08381483394599513,0.07018983394599515,0.013624999999999984
7,40,MLP Selector,0.08706684702496745,0.07319184702496748,0.01387499999999998
7,40,Temporal MoE,0.15543218630647238,0.1319946863064726,0.023437499999999774
7,40,Temporal Soft Cluster ISAC,0.07934168688435728,0.07121668688435727,0.008125000000000005
7,80,Oracle,0.0,0.0,0.0
7,80,Global Best,0.09165681529071826,0.09165681529071826,0.0
7,80,Random,0.33344294468147145,0.29888044468147207,0.0345624999999994
7,80,Cluster ISAC,0.07414084928481249,0.06073459928481264,0.013406249999999852
7,80,DGCAC-inspired,0.07340068237380151,0.06721318237380151,0.006187500000000005
7,80,Privileged Classifier,0.07679127621548472,0.06566627621548482,0.0111249999999999
7,80,Regressor,0.0764158421781221,0.06338459217812223,0.01303124999999986
7,80,MLP Selector,0.07120271363563432,0.057577713635634485,0.013624999999999849
7,80,Temporal MoE,0.1679943804376544,0.14646313043765474,0.02153124999999968
7,80,Temporal Soft Cluster ISAC,0.07161548198731041,0.06511548198731042,0.006499999999999999
7,120,Oracle,0.0,0.0,0.0
7,120,Global Best,0.08590556543301874,0.08590556543301874,0.0
7,120,Random,0.304074642563019,0.2700329758963529,0.03404166666666616
7,120,Cluster ISAC,0.07186280248157288,0.0592586358149064,0.012604166666666491
7,120,DGCAC-inspired,0.06959287947369198,0.06211371280702539,0.007479166666666598
7,120,Privileged Classifier,0.08115897710712966,0.06928397710712982,0.011874999999999839
7,120,Regressor,0.07466217641216259,0.061328843078829444,0.013333333333333142
7,120,MLP Selector,0.07307987127378235,0.060475704607115856,0.012604166666666491
7,120,Temporal MoE,0.1710048612204367,0.1511715278871037,0.019833333333333
7,120,Temporal Soft Cluster ISAC,0.06834286455999514,0.06146786455999519,0.006874999999999945
7,160,Oracle,0.0,0.0,0.0
7,160,Global Best,0.08639754054877692,0.08639754054877692,0.0
7,160,Random,0.3489573136290217,0.3142698136290206,0.03468750000000105
7,160,Cluster ISAC,0.07083942957714548,0.057823804577145685,0.013015624999999791
7,160,DGCAC-inspired,0.0755630699660044,0.06989119496600445,0.005671874999999948
7,160,Privileged Classifier,0.08300453652501634,0.06886391152501656,0.014140624999999768
7,160,Regressor,0.07934030494828105,0.06516842994828129,0.014171874999999768
7,160,MLP Selector,0.07537178432957317,0.06048115932957341,0.014890624999999751
7,160,Temporal MoE,0.18315934852985766,0.16208122352985804,0.02107812499999962
7,160,Temporal Soft Cluster ISAC,0.07246788186055192,0.06654600686055198,0.005921874999999943
7,200,Oracle,0.0,0.0,0.0
7,200,Global Best,0.08610461853210864,0.08610461853210864,0.0
7,200,Random,0.24524129312445847,0.2108162931244566,0.034425000000001885
7,200,Cluster ISAC,0.07008824995250208,0.057775749952502294,0.012312499999999792
7,200,DGCAC-inspired,0.06541181741641174,0.05898681741641182,0.006424999999999919
7,200,Privileged Classifier,0.08058008668348307,0.06774258668348328,0.012837499999999781
7,200,Regressor,0.07339958048376541,0.060349580483765625,0.013049999999999777
7,200,MLP Selector,0.07227327286817137,0.0584107728681716,0.01386249999999976
7,200,Temporal MoE,0.1739432500931126,0.15408075009311298,0.01986249999999963
7,200,Temporal Soft Cluster ISAC,0.0671120865959754,0.06076208659597548,0.00634999999999992
